id;Adresse;Hausnummer;alte_1795_1821;ältere_1770_1795;Hausinhaber;Gassen und Plätze;Grundobrigkeit;Vorstadt;lat;lon;reference;Viertel
437;Mittersteig 406;406;339;182;;Mittersteig;Magistrat der Stadt Wien;Wieden;48.1904646;16.3624156;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
438;Mittersteig 407;407;340;183;;Mittersteig;Magistrat der Stadt Wien;Wieden;48.1906606;16.3626205;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
439;Mittersteig 408;408;341;184;;Mittersteig;Magistrat der Stadt Wien;Wieden;48.1907438;16.362711;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
440;Mittersteig 409;409;342;185;;Mittersteig;Magistrat der Stadt Wien;Wieden;48.1908131;16.3628076;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
441;Mittersteig 410;410;343;186;;Mittersteig;Magistrat der Stadt Wien;Wieden;48.1908982;16.3628922;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
442;Kleine Neugasse 421;421;354;194;;Kleine Neugasse;Magistrat der Stadt Wien;Wieden;48.1930036;16.3628477;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
443;Kleine Neugasse 422;422;355;195;;Kleine Neugasse;Magistrat der Stadt Wien;Wieden;48.1931056;16.3627289;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
444;Kleine Neugasse 423;423;356;196;;Kleine Neugasse;Magistrat der Stadt Wien;Wieden;48.1932372;16.3625373;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
445;Kleine Neugasse 424;424;357;197;;Kleine Neugasse;Magistrat der Stadt Wien;Wieden;48.1933808;16.3623443;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
446;Kleine Neugasse 425;425;358;198;;Kleine Neugasse;Magistrat der Stadt Wien;Wieden;48.1935372;16.3621379;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
447;Kleine Neugasse 426;426;359;443;;Kleine Neugasse;Magistrat der Stadt Wien;Wieden;48.1936649;16.3619404;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
448;Neuwiedener Hauptstraße 427;427;360;199;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1937619;16.3617206;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
449;Neuwiedener Hauptstraße 428;428;361;199;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1935906;16.3615959;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
450;Neuwiedener Hauptstraße 429;429;362;200;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1932857;16.3613687;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
451;Neuwiedener Hauptstraße 430;430;363;201;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1929373;16.3611148;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
452;Neuwiedener Hauptstraße 431;431;364;202;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1926948;16.3609322;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
453;Straußgassel 432;432;365;411;;Straußgassel;Magistrat der Stadt Wien;Wieden;48.1925632;16.3607896;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
454;Straußgassel 433;433;366;203;;Straußgassel;Magistrat der Stadt Wien;Wieden;48.1921435;16.3612945;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
455;Straußgassel 434;434;367;204;;Straußgassel;Magistrat der Stadt Wien;Wieden;48.191895;16.3615707;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
456;Neuwiedener Hauptstraße 435;435;368;205;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1919227;16.3603843;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
457;Ziegelofengasse 436;436;369;206;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1916436;16.3606902;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
458;Ziegelofengasse 437;437;370;475;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1915001;16.3608461;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
459;Ziegelofengasse 438;438;371;207;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1913446;16.3609931;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
460;Ziegelofengasse 439;439;372;208;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1912041;16.361149;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
461;Ziegelofengasse 440;440;373;209;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1910516;16.3613108;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
462;Ziegelofengasse 441;441;374;210;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.190919;16.3614534;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
463;Ziegelofengasse 442;442;375;219;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1907814;16.3615989;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
464;Ziegelofengasse 443;443;376;421;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1905448;16.3618513;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
465;Ziegelofengasse 444;444;546;187;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.190428;16.3619671;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
466;Ziegelofengasse 445;445;337;354;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.190238;16.3619256;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
467;Ziegelofengasse 446;446;377;355;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1903954;16.3617622;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
468;Ziegelofengasse 447;447;378;356;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1905359;16.3616078;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
469;Ziegelofengasse 448;448;379;;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1906844;16.36144;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
470;Ziegelofengasse 449;449;380;364;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1967659;16.362153;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
471;Ziegelofengasse 449;449;380;364;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1908388;16.361293;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
472;Ziegelofengasse 450;450;381;357;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1909804;16.3611297;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
473;Ziegelofengasse 451;451;382;358;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1911457;16.3609619;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
474;Ziegelofengasse 452;452;383;359;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1912991;16.3607867;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
475;Ziegelofengasse 453;453;384;360;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1915139;16.3605476;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
476;Ziegelofengasse 454;454;385;211;;Ziegelofengasse;Magistrat der Stadt Wien;Wieden;48.1918465;16.3601972;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
477;Neuwiedener Hauptstraße 455;455;385;211;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.192039;16.3600101;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
478;Neuwiedener Hauptstraße 456;456;386;212;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1920059;16.3596879;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
479;Neuwiedener Hauptstraße 457;457;387;213;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1919465;16.3595557;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
480;Neuwiedener Hauptstraße 458;458;391;214;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1920692;16.3593078;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
481;Neuwiedener Hauptstraße 459;459;392;215;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1921623;16.3595127;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
482;Neuwiedener Hauptstraße 460;460;393;216;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1922603;16.3597027;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
483;Neuwiedener Hauptstraße 461;461;558;;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1923573;16.3599017;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
484;Neuwiedener Hauptstraße 462;462;394;216;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1924681;16.3601348;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
485;Neuwiedener Hauptstraße 463;463;395;217;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1925463;16.3603368;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
486;Neuwiedener Hauptstraße 464;464;396;218;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1926097;16.3604645;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
487;Neuwiedener Hauptstraße 465;465;397;220;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1927859;16.3606694;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
488;Neuwiedener Hauptstraße 466;466;398;221;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1931016;16.3609426;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
489;Neuwiedener Hauptstraße 467;467;399;222;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1933293;16.3611029;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
490;Neuwiedener Hauptstraße 468;468;400;397;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1934649;16.3612084;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
491;Neuwiedener Hauptstraße 469;469;401;223;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1938123;16.3614667;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
492;Neuwiedener Hauptstraße 470;470;402;224;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1939668;16.3616137;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
493;Lange Gasse 472;472;473;226;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1954218;16.3623977;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
494;Lange Gasse 475;475;476;228;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1940885;16.359722;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
495;Lange Gasse 476;476;477;229;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1940202;16.3596032;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
496;Lange Gasse 477;477;478;230;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1938876;16.3593924;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
497;Lange Gasse 478;478;478;230;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1936866;16.3590509;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
498;Lange Gasse 479;479;479;231;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1935362;16.3587791;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
499;Lange Gasse 480;480;480;232;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1934075;16.3586262;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
500;Lange Gasse 481;481;481;233;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1931808;16.3584725;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
501;Wildemanngasse 482;482;388;234;;Wildemanngasse;Magistrat der Stadt Wien;Wieden;48.1929611;16.3584733;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
502;Wildemanngasse 483;483;389;235;;Wildemanngasse;Magistrat der Stadt Wien;Wieden;48.1928156;16.3585475;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
503;Wildemanngasse 484;484;390;236;;Wildemanngasse;Magistrat der Stadt Wien;Wieden;48.1926334;16.3586693;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
504;Lange Gasse 485;485;482;425;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1932175;16.3580174;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
505;Lange Gasse 486;486;483;417;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1935193;16.3585401;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
506;Lange Gasse 487;487;484;237;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1936787;16.3587509;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
507;Lange Gasse 488;488;485;238;Erzbisthum Wien;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1938203;16.3589781;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
508;Lange Gasse 489;489;486;239;Erzbisthum Wien;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1939707;16.3592617;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
509;Lange Gasse 490;490;487;240;Erzbisthum Wien;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1941726;16.3596047;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
510;Lange Gasse 491;491;488;241;Erzbisthum Wien;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1944528;16.360114;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
511;Lange Gasse 492;492;489;242;Erzbisthum Wien;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1949477;16.360849;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
512;Lange Gasse 493;493;490;243;Erzbisthum Wien;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1945814;16.3605491;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
513;Lange Gasse 493;493;490;243;Erzbisthum Wien;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1957801;16.36193;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
514;Lange Gasse 494;494;472;244;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1944993;16.3604214;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
515;Lange Gasse 494;494;472;244;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1958632;16.3620993;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
516;Lange Gasse 495;495;404;245;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1956128;16.3623606;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
517;Lange Gasse 496;496;405;246;;Lange Gasse;Magistrat der Stadt Wien;Wieden;48.1955;16.36257;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
518;Neuwiedener Hauptstraße 497;497;406;247;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.195399;16.3632976;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
519;Schiffgasse 498;498;407;248;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1961932;16.3624891;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
520;Schiffgasse 500;500;492;279;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1969565;16.3620858;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
521;Schiffgasse 501;501;554;;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1966999;16.3623302;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
522;Schiffgasse 502;502;552;;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1966437;16.3625355;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
523;Schiffgasse 503;503;408;249;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1964123;16.3625404;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
524;Schiffgasse 504;504;409;250;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1962046;16.3627323;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
525;Schiffgasse 505;505;551;;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1959895;16.3629437;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
526;Schiffgasse 506;506;410;251;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1958624;16.363061;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
527;Schiffgasse 507;507;411;223;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.195724;16.3632077;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
528;Schiffgasse 508;508;412;253;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1955855;16.3633275;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
529;Schiffgasse 509;509;413;254;;Schiffgasse;Magistrat der Stadt Wien;Wieden;48.1954828;16.3635352;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
530;Neuwiedener Hauptstraße 510;510;414;255;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1955789;16.3637356;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
531;Neuwiedener Hauptstraße 511;511;415;256;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1957044;16.3639263;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
532;Neuwiedener Hauptstraße 512;512;416;257;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1958152;16.3641023;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
533;Neuwiedener Hauptstraße 513;513;417;258;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1959325;16.3642709;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
534;Neuwiedener Hauptstraße 514;514;418;259;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1960352;16.3644176;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
535;Neuwiedener Hauptstraße 515;515;419;260;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1961476;16.3645716;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
536;Neuwiedener Hauptstraße 516;516;420;261;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1962844;16.3647598;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
537;Neuwiedener Hauptstraße 517;517;421;262;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.196418;16.3649553;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
538;Neuwiedener Hauptstraße 518;518;422;263;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.19655;16.3651533;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
539;Neuwiedener Hauptstraße 519;519;423;264;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1966689;16.3652829;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
540;Neuwiedener Hauptstraße 520;520;424;265;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1967952;16.3653812;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
541;Neuwiedener Hauptstraße 521;521;425;266;;Neuwiedener Hauptstraße;Magistrat der Stadt Wien;Wieden;48.1969606;16.36549;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
542;Obere Schleifmühlgasse 522;522;125;112;;Obere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.1965744;16.3666034;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
543;Obere Schleifmühlgasse 523;523;443;111;;Obere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.1967977;16.3660986;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
544;Obere Schleifmühlgasse 523;523;443;111;;Obere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.197126;16.3657369;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
545;Adlergasse 524;524;442;110;;Adlergasse;Magistrat der Stadt Wien;Wieden;48.1969834;16.3657943;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
546;Adlergasse 525;525;441;109;;Adlergasse;Magistrat der Stadt Wien;Wieden;48.1972424;16.3661328;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
547;Adlergasse 526;526;440;108;;Adlergasse;Magistrat der Stadt Wien;Wieden;48.1973198;16.3660057;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
548;Adlergasse 527;527;439;362;;Adlergasse;Magistrat der Stadt Wien;Wieden;48.1972196;16.3658627;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
549;Untere Schleifmühlgasse 529;529;437;107;;Untere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.197209;16.3655328;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
550;Untere Schleifmühlgasse 530;530;436;106;;Untere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.1973638;16.3653055;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
551;Untere Schleifmühlgasse 531;531;426;267;;Untere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.1971724;16.3653287;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
552;Untere Schleifmühlgasse 534;534;429;364;;Untere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.1972848;16.3647616;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
553;Untere Schleifmühlgasse 535;535;430;270;;Untere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.1975976;16.3648252;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
554;Mühlbachgassel 536;536;433;103;;Mühlbachgassel;Magistrat der Stadt Wien;Wieden;48.1977394;16.3646981;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
555;Mühlbachgassel 536;536;433;103;;Mühlbachgassel;Magistrat der Stadt Wien;Wieden;48.1980383;16.3647983;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
556;Mühlbachgassel 537;537;434;104;;Mühlbachgassel;Magistrat der Stadt Wien;Wieden;48.1978339;16.3645893;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
557;Mühlbachgassel 537;537;434;104;;Mühlbachgassel;Magistrat der Stadt Wien;Wieden;48.1980848;16.3648496;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
558;Mühlbachgassel 538;538;435;105;;Mühlbachgassel;Magistrat der Stadt Wien;Wieden;48.1981622;16.3649217;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
559;Wienstraße 539;539;455;93;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1979854;16.364659;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
560;Wienstraße 539;539;455;93;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1996097;16.3662795;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
561;Wienstraße 539;539;455;93;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1983059;16.365113;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
562;Wienstraße 540;540;456;94;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1993555;16.3658249;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
563;Wienstraße 541;541;457;95;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1992008;16.365556;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
564;Wienstraße 542;542;458;96;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1990721;16.3653091;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
565;Wienstraße 543;543;459;97;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1988782;16.3648936;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
566;Wienstraße 544;544;460;98;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1987364;16.3646895;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
567;Wienstraße 545;545;461;99;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1987364;16.3646027;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
568;Wienstraße 546;546;462;100;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1986534;16.3644048;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
569;Wienstraße 547;547;463;101;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.19851;16.364175;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
570;Untere Schleifmühlgasse 548;548;431;418;;Untere Schleifmühlgasse;Magistrat der Stadt Wien;Wieden;48.1982035;16.3643459;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
571;In der Schleifmühle 552;552;469;273;;In der Schleifmühle;Magistrat der Stadt Wien;Wieden;48.1979373;16.3644646;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
572;In der Schleifmühle 553;553;466;274;;In der Schleifmühle;Magistrat der Stadt Wien;Wieden;48.1980465;16.3643143;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
573;In der Schleifmühle 554;554;465;365;;In der Schleifmühle;Magistrat der Stadt Wien;Wieden;48.1981866;16.3641304;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
574;In der Schleifmühle 555;555;464;275;;In der Schleifmühle;Magistrat der Stadt Wien;Wieden;48.1983577;16.3638945;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
575;Wienstraße 556;556;470;276;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1982249;16.3636379;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
576;Wienstraße 557;557;573;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1978648;16.3629498;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
577;Wienstraße 558;558;574;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.197684;16.3626345;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
578;Wienstraße 559;559;471;277;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1975439;16.3623779;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
579;Wienstraße 562;562;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.196558;16.3595052;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
580;Wienstraße 563;563;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1964927;16.3593003;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
581;Wienstraße 564;564;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1963155;16.358941;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
582;Wienstraße 565;565;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1963136;16.358209;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
583;Wienstraße 566;566;;;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1961621;16.3576967;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
584;Wienstraße 567;567;499;286;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1959741;16.3572082;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
585;Wienstraße 568;568;499;286;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1958256;16.3568295;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
586;Wienstraße 569;569;500;287;;Wienstraße;Magistrat der Stadt Wien;Wieden;48.1956445;16.3565934;Behsel Stadtplan, WStLA, P1: 295/9G;Wieden
